Log Name,Source,Date,Event ID,Task,Level,Opcode,Keyword,User,User Name,Computer,Description
724,System,Microsoft-Windows-Kernel-Power,2017-06-27T10:41:26.797,42,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system is entering sleep.
725,System,Microsoft-Windows-Kernel-Power,2017-06-27T10:41:28.207,107,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system has resumed from sleep.
726,System,Microsoft-Windows-Kernel-Power,2017-06-27T10:41:28.207,137,N/A,Error,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system firmware has changed the processor's memory type range registers (MTRRs) across a sleep state transition (S4). This can result in reduced resume performance.
727,System,Microsoft-Windows-Kernel-General,2017-06-27T10:59:31.500,1,N/A,Information,Info,Time,N/A,N/A,DESKTOP-OGCJR0S,The system time has changed to ?2017?-?06?-?27T15:59:31.500000000Z from ?2017?-?06?-?27T15:41:28.207473500Z.
728,System,Microsoft-Windows-Kernel-Power,2017-06-27T10:59:31.595,131,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,"Firmware S3 times. ResumeCount: 0, FullResume: 0, AverageResume: 0"
729,System,Microsoft-Windows-Power-Troubleshooter,2017-06-27T10:59:37.545,1,N/A,Information,Info,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,The system has returned from a low power state.
730,System,Microsoft-Windows-DNS-Client,2017-06-27T10:59:40.312,1014,N/A,Warning,Info,N/A,S-1-5-20,NT,DESKTOP-OGCJR0S,Name resolution for the name wpad timed out after none of the configured DNS servers responded.
731,System,EventLog,2017-06-27T12:00:00.522,6013,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The system uptime is 272474 seconds.
732,System,Microsoft-Windows-Winlogon,2017-06-27T12:03:55.130,7002,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,User Logoff Notification for Customer Experience Improvement Program
733,System,Microsoft-Windows-Kernel-Power,2017-06-27T12:04:02.847,42,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system is entering sleep.
734,System,Microsoft-Windows-Kernel-Power,2017-06-27T12:04:08.479,107,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system has resumed from sleep.
735,System,Microsoft-Windows-Kernel-General,2017-06-27T16:34:40.499,1,N/A,Information,Info,Time,N/A,N/A,DESKTOP-OGCJR0S,The system time has changed to ?2017?-?06?-?27T21:34:40.500000000Z from ?2017?-?06?-?27T17:04:08.479634300Z.
736,System,Microsoft-Windows-Kernel-Boot,2017-06-27T16:34:41.080,30,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The firmware reported boot metrics.
737,System,Microsoft-Windows-Kernel-Boot,2017-06-27T16:34:41.080,25,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The boot menu policy was 0x1.
738,System,Microsoft-Windows-Kernel-Boot,2017-06-27T16:34:41.080,27,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The boot type was 0x1.
739,System,Microsoft-Windows-Kernel-Boot,2017-06-27T16:34:41.080,18,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,There are 0x1 boot options on this system.
740,System,Microsoft-Windows-Kernel-Boot,2017-06-27T16:34:41.081,32,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The bootmgr spent 0 ms waiting for user input.
741,System,Microsoft-Windows-Power-Troubleshooter,2017-06-27T16:34:43.072,1,N/A,Information,Info,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,The system has returned from a low power state.
742,System,Microsoft-Windows-Winlogon,2017-06-27T16:34:49.346,7001,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,User Logon Notification for Customer Experience Improvement Program
743,System,Microsoft-Windows-DistributedCOM,2017-06-27T16:34:53.059,10016,N/A,Error,Info,Classic,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID
744,System,Microsoft-Windows-DistributedCOM,2017-06-27T16:34:53.117,10016,N/A,Error,Info,Classic,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID
745,System,Service,2017-06-27T16:37:03.049,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
746,System,Microsoft-Windows-WindowsUpdateClient,2017-06-27T16:37:56.757,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
747,System,Microsoft-Windows-Kernel-General,2017-06-27T16:38:11.700,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.XboxGameOverlay_1.18.23001.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
748,System,Microsoft-Windows-WindowsUpdateClient,2017-06-27T16:38:17.035,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: Xbox Game bar
749,System,Microsoft-Windows-WindowsUpdateClient,2017-06-27T16:38:17.035,19,Windows,Information,Installation,"Installation,Success",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Successful: Windows successfully installed the following update: Xbox Game bar
750,System,Service,2017-06-27T17:26:20.868,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
751,System,Service,2017-06-27T17:28:23.519,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
752,System,Microsoft-Windows-DNS-Client,2017-06-27T18:12:22.109,1014,N/A,Warning,Info,N/A,S-1-5-20,NT,DESKTOP-OGCJR0S,Name resolution for the name wpad timed out after none of the configured DNS servers responded.
753,System,Service,2017-06-27T18:39:46.495,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
754,System,Microsoft-Windows-Kernel-General,2017-06-27T19:26:36.327,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages.
755,System,Microsoft-Windows-UserModePowerService,2017-06-27T19:26:37.316,22,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Reapply power settings upon completion of the provisioning engine's turn 5
756,System,Microsoft-Windows-Kernel-Power,2017-06-27T20:22:01.868,42,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system is entering sleep.
757,System,Microsoft-Windows-Kernel-General,2017-06-27T20:22:02.517,1,N/A,Information,Info,Time,N/A,N/A,DESKTOP-OGCJR0S,The system time has changed to ?2017?-?06?-?28T01:22:01.500000000Z from ?2017?-?06?-?28T01:22:02.517573900Z.
758,System,Microsoft-Windows-Kernel-Power,2017-06-27T20:22:03.457,107,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system has resumed from sleep.
759,System,Microsoft-Windows-Kernel-Power,2017-06-27T20:22:03.457,137,N/A,Error,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system firmware has changed the processor's memory type range registers (MTRRs) across a sleep state transition (S4). This can result in reduced resume performance.
760,System,Microsoft-Windows-Kernel-General,2017-06-27T23:17:43.500,1,N/A,Information,Info,Time,N/A,N/A,DESKTOP-OGCJR0S,The system time has changed to ?2017?-?06?-?28T04:17:43.500000000Z from ?2017?-?06?-?28T01:22:03.457088000Z.
761,System,Microsoft-Windows-Kernel-Power,2017-06-27T23:17:43.584,131,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,"Firmware S3 times. ResumeCount: 0, FullResume: 0, AverageResume: 0"
762,System,Microsoft-Windows-Power-Troubleshooter,2017-06-27T23:17:49.693,1,N/A,Information,Info,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,The system has returned from a low power state.
763,System,Microsoft-Windows-DNS-Client,2017-06-27T23:17:51.501,1014,N/A,Warning,Info,N/A,S-1-5-20,NT,DESKTOP-OGCJR0S,Name resolution for the name wpad timed out after none of the configured DNS servers responded.
764,System,Microsoft-Windows-WindowsUpdateClient,2017-06-27T23:21:08.981,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
765,System,Microsoft-Windows-WindowsUpdateClient,2017-06-27T23:21:16.924,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: Definition Update for Windows Defender - KB2267602 (Definition 1.247.213.0)
766,System,Service,2017-06-27T23:21:22.587,7045,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,A service was installed in the system.
767,System,Microsoft-Windows-WindowsUpdateClient,2017-06-27T23:21:25.285,19,Windows,Information,Installation,"Installation,Success",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Successful: Windows successfully installed the following update: Definition Update for Windows Defender - KB2267602 (Definition 1.247.213.0)
768,System,Microsoft-Windows-WindowsUpdateClient,2017-06-27T23:21:25.285,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
769,System,Service,2017-06-27T23:21:39.359,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Windows Modules Installer service was changed from demand start to auto start.
770,System,Service,2017-06-27T23:23:17.279,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Windows Modules Installer service was changed from auto start to demand start.
771,System,Microsoft-Windows-Ntfs,2017-06-27T23:33:25.072,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume ?? (\Device\HarddiskVolumeShadowCopy2) is healthy.  No action is needed.
772,System,Service,2017-06-27T23:33:25.288,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Windows Modules Installer service was changed from demand start to auto start.
773,System,Microsoft-Windows-WindowsUpdateClient,2017-06-27T23:33:29.579,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: 2017-06 Cumulative Update for Windows 10 Version 1703 for x64-based Systems (KB4022716)
774,System,Microsoft-Windows-GroupPolicy,2017-06-27T23:43:26.968,1500,N/A,Information,Start,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The Group Policy settings for the computer were processed successfully. There were no changes detected since the last successful processing of Group Policy.
775,System,Microsoft-Windows-GroupPolicy,2017-06-27T23:43:26.968,1501,N/A,Information,Start,N/A,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The Group Policy settings for the user were processed successfully. There were no changes detected since the last successful processing of Group Policy.
776,System,Microsoft-Windows-Winlogon,2017-06-27T23:43:27.078,7002,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,User Logoff Notification for Customer Experience Improvement Program
777,System,EventLog,2017-06-27T23:44:25.797,6006,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The Event log service was stopped.
778,System,Microsoft-Windows-Dhcp-Client,2017-06-27T23:44:25.792,50104,Service,Information,ServiceShutdown,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client received shutdown notification
779,System,Microsoft-Windows-DHCPv6-Client,2017-06-27T23:44:25.796,51047,Service,Information,ServiceStop,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv6 client service is stopped. ShutDown Flag value is 1
780,System,Microsoft-Windows-DHCPv6-Client,2017-06-27T23:44:25.796,51057,Service,Information,ServiceStopWithRefCount,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
781,System,Microsoft-Windows-Dhcp-Client,2017-06-27T23:44:25.798,50105,Service,Information,ServiceShutdown,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
782,System,Microsoft-Windows-Dhcp-Client,2017-06-27T23:44:25.808,50106,Service,Information,ServiceShutdown,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 is waiting on DHCPv6 service to stop
783,System,Microsoft-Windows-Dhcp-Client,2017-06-27T23:44:25.810,50037,Service,Information,ServiceStop,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,DHCPv4 client service is stopped. ShutDown Flag value is 1
784,System,EventLog,2017-06-28T16:35:54.910,6009,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,Microsoft (R) Windows (R) 10.00. 15063  Multiprocessor Free.
785,System,EventLog,2017-06-28T16:35:54.910,6005,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The Event log service was started.
786,System,EventLog,2017-06-28T16:35:54.910,6013,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The system uptime is 11 seconds.
787,System,Microsoft-Windows-WLAN-AutoConfig,2017-06-27T23:44:26.452,4001,N/A,Information,Stop,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,WLAN AutoConfig service has successfully stopped.
788,System,Microsoft-Windows-Kernel-Power,2017-06-27T23:44:27.011,109,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The kernel power manager has initiated a shutdown transition.
789,System,Microsoft-Windows-Kernel-Power,2017-06-27T23:44:27.011,109,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The kernel power manager has initiated a shutdown transition.
790,System,Microsoft-Windows-Kernel-General,2017-06-27T23:44:27.922,13,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The operating system is shutting down at system time ?2017?-?06?-?28T04:44:27.922417000Z.
791,System,Microsoft-Windows-Kernel-General,2017-06-28T16:35:43.718,12,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The operating system started at system time ?2017?-?06?-?28T21:35:43.488983100Z.
792,System,Microsoft-Windows-Kernel-Boot,2017-06-28T16:35:43.718,153,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Virtualization-based security (policies: 0) is disabled.
793,System,Microsoft-Windows-Kernel-Boot,2017-06-28T16:35:43.718,20,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The last shutdown's success status was true. The last boot's success status was true.
794,System,Microsoft-Windows-Kernel-Boot,2017-06-28T16:35:43.718,27,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The boot type was 0x0.
795,System,Microsoft-Windows-Kernel-Boot,2017-06-28T16:35:43.718,25,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The boot menu policy was 0x1.
796,System,Microsoft-Windows-Kernel-Boot,2017-06-28T16:35:43.718,18,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,There are 0x1 boot options on this system.
797,System,Microsoft-Windows-Kernel-Boot,2017-06-28T16:35:43.718,32,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The bootmgr spent 0 ms waiting for user input.
798,System,Microsoft-Windows-Kernel-Boot,2017-06-28T16:35:43.718,30,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The firmware reported boot metrics.
799,System,Microsoft-Windows-FilterManager,2017-06-28T16:35:44.056,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'FileInfo' (10.0, ?2042?-?06?-?30T09:43:32.000000000Z) has successfully loaded and registered with Filter Manager."
800,System,Microsoft-Windows-FilterManager,2017-06-28T16:35:44.057,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'Wof' (10.0, ?1974?-?03?-?11T17:47:45.000000000Z) has successfully loaded and registered with Filter Manager."
801,System,Microsoft-Windows-FilterManager,2017-06-28T16:35:44.058,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'WdFilter' (10.0, ?2102?-?10?-?04T11:25:01.000000000Z) has successfully loaded and registered with Filter Manager."
802,System,Microsoft-Windows-Ntfs,2017-06-28T16:35:44.941,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.
803,System,Microsoft-Windows-FilterManager,2017-06-28T16:35:45.029,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'FileCrypt' (10.0, ?2030?-?05?-?28T03:10:59.000000000Z) has successfully loaded and registered with Filter Manager."
804,System,Microsoft-Windows-FilterManager,2017-06-28T16:35:45.108,6,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"File System Filter 'npsvctrig' (10.0, ?2097?-?07?-?25T05:18:05.000000000Z) has successfully loaded and registered with Filter Manager."
805,System,Microsoft-Windows-Kernel-Power,2017-06-28T16:35:45.157,172,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,"Connectivity state in standby: Disconnected, Reason: NIC compliance"
806,System,Microsoft-Windows-Ntfs,2017-06-28T16:35:45.325,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume D: (\Device\HarddiskVolume1) is healthy.  No action is needed.
807,System,Microsoft-Windows-Ntfs,2017-06-28T16:35:45.879,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume E: (\Device\HarddiskVolume2) is healthy.  No action is needed.
808,System,Microsoft-Windows-Ntfs,2017-06-28T16:35:46.043,98,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Volume \\?\Volume{ee9c746c-0000-0000-0000-801c3a000000} (\Device\HarddiskVolume4) is healthy.  No action is needed.
809,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-28T16:35:46.219,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 0 in group 0 exposes the following power management capabilities:
810,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-28T16:35:46.220,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 1 in group 0 exposes the following power management capabilities:
811,System,Microsoft-Windows-Kernel-Processor-Power,2017-06-28T16:35:46.220,55,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Processor 2 in group 0 exposes the following power management capabilities:
